"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","tablet","Samsung Galaxy Tab S10 FE Wi-Fi",128,"financing_max_term",14.69,"14.69 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216110+00:00","https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s10-fe-blue-128gb-sm-x520nlbreub/","Galaxy Tab S10 FE Wi-Fi","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","tablet","Samsung Galaxy Tab A11+ Wifi",128,"financing_max_term",6.92,"6.92 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216125+00:00","https://www.samsung.com/es/tablets/galaxy-tab-a/galaxy-tab-a11-plus-silver-128gb-sm-x230nzsreub/","Galaxy Tab A11+ Wi-Fi","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G",256,"financing_max_term",40.25,"40.25 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216139+00:00","https://www.samsung.com/es/smartphones/galaxy-s26-ultra/buy/?modelCode=SM-S948BZKDEUB","Galaxy S26 Ultra 256 GB｜12 GB Negro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy S26+ 5G",256,"financing_max_term",34.69,"34.69 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216154+00:00","https://www.samsung.com/es/smartphones/galaxy-s26/buy/?modelCode=SM-S947BZKDEUB","Galaxy S26+ 256 GB｜12 GB Negro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy S26 5G",256,"financing_max_term",27.75,"27.75 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216167+00:00","https://www.samsung.com/es/smartphones/galaxy-s26/buy/?modelCode=SM-S942BZKGEUB","Galaxy S26 256 GB｜12 GB Negro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy S25",256,"financing_max_term",24.14,"24.14 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216217+00:00","https://www.samsung.com/es/smartphones/galaxy-s25/buy/?modelCode=SM-S931BZSGEUB","Galaxy S25 256GB | 12GB Gris","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy Z Fold 7",256,"financing_max_term",52.72,"52.72 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216267+00:00","https://www.samsung.com/es/smartphones/galaxy-z-fold7/buy/?modelCode=SM-F966BZKBEUB","Galaxy Z Fold7 256GB｜12GB Negro Oscuro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Samsung Oficial","samsung_oficial","Samsung","Samsung","mobile","Samsung Galaxy Z Flip 7",256,"financing_max_term",30.53,"30.53 EUR","EUR/month",36,True,"samsung_adapter_live","2026-03-17T08:42:58.216280+00:00","https://www.samsung.com/es/smartphones/galaxy-z-flip7/buy/?modelCode=SM-F766BZKGEUB","Galaxy Z Flip7 256GB｜12GB Negro Oscuro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"cash",1719.0,"1719.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.372836+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro Max 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro Max",1024,"cash",1969.0,"1969.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.373257+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro Max 1024GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro Max",2048,"cash",2469.0,"2469.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.373662+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro Max 2048GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"cash",1469.0,"1469.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.373986+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro Max 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"cash",1819.0,"1819.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.374130+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro 1024GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"cash",1569.0,"1569.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.374266+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"cash",1319.0,"1319.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:42:59.374363+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17-pro","Apple iPhone 17 Pro 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone Air",512,"cash",1469.0,"1469.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:01.657552+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-air","Apple iPhone Air 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1719.0,"1719.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:01.657785+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-air","Apple iPhone Air 1024GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone Air",256,"cash",1219.0,"1219.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:01.657950+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-air","Apple iPhone Air 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17",256,"cash",959.0,"959.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:02.769278+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17","Apple iPhone 17 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17",512,"cash",1209.0,"1209.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:02.769561+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17","Apple iPhone 17 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17e",512,"cash",959.0,"959.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:04.210358+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17e","Apple iPhone 17e 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 17e",256,"cash",709.0,"709.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:04.210434+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-17e","Apple iPhone 17e 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"cash",1089.0,"1089.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:05.305986+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-16","Apple iPhone 16 Plus 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"cash",959.0,"959.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:05.306312+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-16","Apple iPhone 16 Plus 128GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","mobile","Apple iPhone 16",128,"cash",859.0,"859.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:05.306798+00:00","https://www.apple.com/es/shop/buy-iphone/iphone-16","Apple iPhone 16 128GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",2048,"cash",2309.0,"2309.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:08.774819+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-pro","Apple iPad Pro M5 WiFi 13 2048GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",256,"cash",1099.0,"1099.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:08.774863+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-pro","Apple iPad Pro M5 WiFi 13 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",512,"cash",1349.0,"1349.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:08.774886+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-pro","Apple iPad Pro M5 WiFi 13 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",1024,"cash",1829.0,"1829.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:08.774905+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-pro","Apple iPad Pro M5 WiFi 13 1024GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",128,"cash",649.0,"649.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:10.942717+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-air","Apple iPad Air M4 Wi-Fi 128GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",256,"cash",779.0,"779.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:10.942752+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-air","Apple iPad Air M4 Wi-Fi 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"cash",549.0,"549.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:12.920949+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-mini","Apple iPad Mini WiFi 128GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad Mini WiFi",256,"cash",679.0,"679.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:12.920984+00:00","https://www.apple.com/es/shop/buy-ipad/ipad-mini","Apple iPad Mini WiFi 256GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Apple Oficial","apple_oficial","Apple","Apple","tablet","Apple iPad 11th WiFi",512,"cash",759.0,"759.00 EUR","EUR","",True,"apple_adapter_live","2026-03-17T08:43:15.554598+00:00","https://www.apple.com/es/shop/buy-ipad/ipad","Apple iPad 11th WiFi 512GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G",256,"cash",1224.0,"1224.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:21.730856+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-s26-ultra-5g-256gb-azul/3004217.html","Galaxy S26 Ultra 5G 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G",256,"financing_max_term",25.5,"25.50 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:21.733114+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-s26-ultra-5g-256gb-azul/3004217.html","Galaxy S26 Ultra 5G 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17e",256,"cash",624.0,"624.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:21.710150+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17e-256gb-rosa/3004279.html","iPhone 17e 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17e",256,"financing_max_term",13.0,"13.00 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:21.714576+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17e-256gb-rosa/3004279.html","iPhone 17e 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy S26 5G",256,"cash",864.0,"864.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:21.724975+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-s26-5g-256gb-negro/3004223.html","Galaxy S26 5G 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy S26 5G",256,"financing_max_term",18.0,"18.00 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:21.727279+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-s26-5g-256gb-negro/3004223.html","Galaxy S26 5G 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"cash",1176.0,"1176.00 EUR","EUR","",False,"orange_adapter_live","2026-03-17T08:43:21.617709+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-pro-256gb-naranja/3004084.html","iPhone 17 Pro 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",24.5,"24.50 EUR","EUR/month",48,False,"orange_adapter_live","2026-03-17T08:43:21.619802+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-pro-256gb-naranja/3004084.html","iPhone 17 Pro 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"cash",1320.0,"1320.00 EUR","EUR","",False,"orange_adapter_live","2026-03-17T08:43:20.634667+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-pro-max-256gb-azul/3004090.html","iPhone 17 Pro Max 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",27.5,"27.50 EUR","EUR/month",48,False,"orange_adapter_live","2026-03-17T08:43:20.639070+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-pro-max-256gb-azul/3004090.html","iPhone 17 Pro Max 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy A17 5G",128,"cash",144.0,"144.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:21.718578+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-a17-5g-128gb-azul/3004038.html","Galaxy A17 5G 128 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","mobile","Samsung Galaxy A17 5G",128,"financing_max_term",3.0,"3.00 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:21.721629+00:00","https://www.orange.es/dispositivos/moviles/samsung/galaxy-a17-5g-128gb-azul/3004038.html","Galaxy A17 5G 128 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17",256,"cash",852.0,"852.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:22.710986+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-256gb-morado/3004070.html","iPhone 17 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",17.75,"17.75 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:22.713282+00:00","https://www.orange.es/dispositivos/moviles/apple/iphone-17-256gb-morado/3004070.html","iPhone 17 256 GB con 5G","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",128,"cash",576.0,"576.00 EUR","EUR","",False,"orange_adapter_live","2026-03-17T08:43:23.880504+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-air-m4-wifi-11-128gb-azul/3711297.html","iPad Air M4 Wifi 11 128 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",128,"financing_max_term",12.0,"12.00 EUR","EUR/month",48,False,"orange_adapter_live","2026-03-17T08:43:23.882254+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-air-m4-wifi-11-128gb-azul/3711297.html","iPad Air M4 Wifi 11 128 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","tablet","Samsung Galaxy Tab S11 Ultra wifi",256,"cash",960.0,"960.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:23.752859+00:00","https://www.orange.es/dispositivos/tablets/samsung/galaxy-tab-s11-ultra-wifi-256gb/3711109.html","Galaxy Tab S11 Ultra Wifi 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","tablet","Samsung Galaxy Tab S11 Ultra wifi",256,"financing_max_term",20.0,"20.00 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:23.754919+00:00","https://www.orange.es/dispositivos/tablets/samsung/galaxy-tab-s11-ultra-wifi-256gb/3711109.html","Galaxy Tab S11 Ultra Wifi 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"cash",480.0,"480.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:24.999039+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-wifi-11-2025-256gb-azul/3711019.html","iPad Wifi 11 2025 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",10.0,"10.00 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:25.001384+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-wifi-11-2025-256gb-azul/3711019.html","iPad Wifi 11 2025 256 GB","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",256,"cash",984.0,"984.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:25.846587+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-pro-m5-11-256gb-wifi-negro/3711223.html","iPad Pro M5 11 256 GB Wifi","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",256,"financing_max_term",20.5,"20.50 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:25.848614+00:00","https://www.orange.es/dispositivos/tablets/apple/ipad-pro-m5-11-256gb-wifi-negro/3711223.html","iPad Pro M5 11 256 GB Wifi","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","laptop","Samsung Galaxy Book4 15,6 / i5",512,"cash",780.0,"780.00 EUR","EUR","",True,"orange_adapter_live","2026-03-17T08:43:26.721091+00:00","https://www.orange.es/dispositivos/portatiles/samsung/galaxy-book4-i5-13gen-16gb-512gb-gris-windows-11-pro/3710947.html","Galaxy Book4 i5 3 GEN 16 GB + 512 GB con Windows 11 Pro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Orange","orange","Samsung","Samsung","laptop","Samsung Galaxy Book4 15,6 / i5",512,"financing_max_term",16.25,"16.25 EUR","EUR/month",48,True,"orange_adapter_live","2026-03-17T08:43:26.722960+00:00","https://www.orange.es/dispositivos/portatiles/samsung/galaxy-book4-i5-13gen-16gb-512gb-gris-windows-11-pro/3710947.html","Galaxy Book4 i5 3 GEN 16 GB + 512 GB con Windows 11 Pro","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17e",256,"cash",709.0,"709.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:29.421425+00:00","https://www.elcorteingles.es/electronica/A200387712-apple-iphone-17e-256-gb-blanco-movil-libre/","Apple iPhone 17e 256 GB blanco móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17e",512,"cash",959.0,"959.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:29.493415+00:00","https://www.elcorteingles.es/electronica/A200387715-apple-iphone-17e-512-gb-blanco-movil-libre/","Apple iPhone 17e 512 GB blanco móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"cash",1289.0,"1289.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:29.815707+00:00","https://www.elcorteingles.es/electronica/A56790255-apple-iphone-17-pro-256gb-azul-oscuro-movil-libre/","Apple iPhone 17 Pro 256GB Azul oscuro móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"cash",1539.0,"1539.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:31.870951+00:00","https://www.elcorteingles.es/electronica/A56790257-apple-iphone-17-pro-512gb-naranja-cosmico-movil-libre/","Apple iPhone 17 Pro 512GB Naranja cósmico móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"cash",1819.0,"1819.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:34.687243+00:00","https://www.elcorteingles.es/electronica/A56790260-apple-iphone-17-pro-1tb-naranja-cosmico-movil-libre/","Apple iPhone 17 Pro 1TB Naranja cósmico móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone Air",256,"cash",999.0,"999.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:32.605123+00:00","https://www.elcorteingles.es/electronica/A56790265-apple-iphone-air-256gb-azul-cielo-movil-libre/","Apple iPhone Air 256GB Azul cielo móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone Air",512,"cash",1279.0,"1279.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:31.897826+00:00","https://www.elcorteingles.es/electronica/A56790283-apple-iphone-air-512gb-negro-espacial-movil-libre/","Apple iPhone Air 512GB Negro espacial móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1519.0,"1519.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:33.586306+00:00","https://www.elcorteingles.es/electronica/A56790269-apple-iphone-air-1tb-negro-espacial-movil-libre/","Apple iPhone Air 1TB Negro espacial móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17",256,"cash",929.0,"929.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:34.428587+00:00","https://www.elcorteingles.es/electronica/A56790276-apple-iphone-17-256gb-lavanda-movil-libre/","Apple iPhone 17 256GB Lavanda móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 17",512,"cash",1179.0,"1179.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-17T08:43:34.337950+00:00","https://www.elcorteingles.es/electronica/A56790279-apple-iphone-17-512gb-azul-neblina-movil-libre/","Apple iPhone 17 512GB Azul neblina móvil libre","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
